Nr.|Codice Fiscale|Importo contributo
6447|07541311218|4636.8
6448|07534420968|4947.2
6449|07522641211|4312.0
6450|07520870721|4761.6
6451|07517390725|5011.2
6452|07507710726|5305.6
6453|07503830965|5235.2
6454|07503210721|10707.2
6455|07501390962|4908.8
6456|07495550720|11270.4
6457|07478300721|4704.0
6458|07477420967|5001.6
6459|07468321216|6953.6
6460|07422040159|4732.8
6461|07418660721|4771.2
6462|07410991215|4841.6
6463|07406280722|4563.2
6464|07406151212|4444.8
6465|07401970632|5443.2
6466|07401180729|7862.4
6467|07398660014|4409.6
6468|07394261213|5616.0
6469|07384671215|4566.4
6470|07380920723|4694.4
6471|07380510581|5062.4
6472|07371690962|4643.2
6473|07371290011|5088.0
6474|07370410636|4435.2
6475|07368980723|4883.2
6476|07368540725|4780.8
6477|07367420580|6035.2
6478|07366251218|5440.0
6479|07362351210|8822.4
6480|07360621218|4739.2
6481|07343300013|5136.0
6482|07319001215|5168.0
6483|07317911217|4492.8
6484|07317901218|5440.0
6485|07307201215|7424.0
6486|07291180581|4428.8
6487|07286801217|4732.8
6488|07282621007|5219.2
6489|07275520729|4601.6
6490|07268700726|4419.2
6491|07267301211|5395.2
6492|07254210581|5004.8
6493|07234651219|5820.8
6494|07228820721|4700.8
6495|07227540965|10947.2
6496|07226460728|4560.0
6497|07215520722|3168.0
6498|07208730726|5212.8
6499|07206140019|5232.0
6500|07202580481|5548.8
6501|07193240723|4505.6
6502|07185040487|6640.0
6503|07184120017|4444.8
6504|07170410489|4710.4
6505|07168660483|4444.8
6506|07158500012|5136.0
6507|07136620486|4476.8
6508|07111911215|4937.6
6509|07111430489|4624.0
6510|07100730485|4630.4
6511|07099920485|5849.6
6512|07094720724|4438.4
6513|07093730583|5299.2
6514|07087361213|2024.0
6515|07086900722|4438.4
6516|07085500721|6211.2
6517|07080280485|5104.0
6518|07076330963|5235.2
6519|07074080487|15305.6
6520|07072100824|4608.0
6521|07069780489|4960.0
6522|07059260724|4572.8
6523|07055990480|12115.2
6524|07053790486|2464.0
6525|07050601215|15526.4
6526|07031640480|5478.4
6527|07025810487|4312.0
6528|07019830483|6217.6
6529|07016111218|5075.2
6530|07006561216|3520.0
6531|07003340630|7849.6
6532|07001510820|6198.4
6533|06990540483|4512.0
6534|06982900828|6902.4
6535|06975900488|4672.0
6536|06968460482|4812.8
6537|06965480582|5164.8
6538|06957060723|5913.6
6539|06952730825|5737.6
6540|06949241217|5340.8
6541|06944270484|4841.6
6542|06935691219|5366.4
6543|06930250722|4428.8
6544|06929390018|5644.8
6545|06927740636|5270.4
6546|06919661212|4640.0
6547|06915961210|7632.0
6548|06909390483|9750.4
6549|06904291215|6156.8
6550|06903860820|4547.2
6551|06899510827|5574.4
6552|06894920484|4588.8
6553|06891950823|5280.0
6554|06885251006|6492.8
6555|06879010632|4771.2
6556|06877350485|4716.8
6557|06854290480|7267.2
6558|06853110820|4995.2
6559|06852670485|4595.2
6560|06846061213|3872.0
6561|06831530826|3608.0
6562|06817140822|4659.2
6563|06815200156|4646.4
6564|06812040829|6579.2
6565|06797060826|5776.0
6566|06786790821|6176.0
6567|06781350829|6320.0
6568|06775340729|4723.2
6569|06771010482|4662.4
6570|06754370481|4608.0
6571|06749841000|4844.8
6572|06739600820|2640.0
6573|06738600821|7504.0
6574|06726510826|4931.2
6575|06707620016|10851.2
6576|06700480822|5715.2
6577|06698320824|6889.6
6578|06694460483|5107.2
6579|06676460824|4416.0
6580|06672600480|4944.0
6581|06669370725|4553.6
6582|06668940585|7180.8
6583|06657631211|4601.6
6584|06657450828|7740.8
6585|06656890966|6492.8
6586|06656070825|4838.4
6587|06645390151|5612.8
6588|06639000824|4499.2
6589|06636350727|3784.0
6590|06634000480|5840.0
6591|06632830821|4992.0
6592|06630850722|4489.6
6593|06622120480|4784.0
6594|06619280826|4896.0
6595|06614691001|4752.0
6596|06604101219|3960.0
6597|06589630828|3080.0
6598|06572310487|6307.2
6599|06571800967|7801.6
6600|06565630826|10480.0
6601|06565360481|5891.2
6602|06543750480|2112.0
6603|06539861218|4617.6
6604|06539040821|4720.0
6605|06535870015|6467.2
6606|06535700824|9062.4
6607|06534850828|7980.8
6608|06534150823|14003.2
6609|06530450821|5014.4
6610|06522660726|4518.4
6611|06517551005|4528.0
6612|06517271216|4988.8
6613|06508340723|5020.8
6614|06500210726|4566.4
6615|06497260486|5180.8
6616|06492740151|5907.2
6617|06489610482|5760.0
6618|06484390726|4640.0
6619|06468600488|4544.0
6620|06466641211|4793.6
6621|06465370481|3080.0
6622|06456671004|4665.6
6623|06453030824|8048.0
6624|06450510828|6172.8
6625|06445200824|4921.6
6626|06441460828|4614.4
6627|06428940826|4476.8
6628|06428410481|4528.0
6629|06424540588|4668.8
6630|06423710158|5516.8
6631|06422560158|6179.2
6632|06415280822|13456.0
6633|06412320969|5084.8
6634|06411330480|4876.8
6635|06409681217|5670.4
6636|06398320967|8422.4
6637|06389810828|5644.8
6638|06385130825|1848.0
6639|06382680723|4531.2
6640|06380150489|6140.8
6641|06370290485|4966.4
6642|06365920633|5520.0
6643|06352590480|5235.2
6644|06352530825|13353.6
6645|06344620825|6585.6
6646|06338010488|6144.0
6647|06336890725|4521.6
6648|06332800017|5664.0
6649|06309721006|4675.2
6650|06306110013|4425.6
6651|06296410720|4902.4
6652|06289080829|6387.2
6653|06287240821|17795.2
6654|06280060481|4416.0
6655|06276770481|5670.4
6656|06271530153|5260.8
6657|06268360960|5990.4
6658|06264890150|6713.6
6659|06261490822|5843.2
6660|06255791003|4627.2
6661|06251920960|5424.0
6662|06231610822|14112.0
6663|06226441001|5142.4
6664|06225620019|5705.6
6665|06222570829|5372.8
6666|06213260729|4928.0
6667|06205530485|5446.4
6668|06204131004|6179.2
6669|06202711005|5414.4
6670|06193360721|4755.2
6671|06162870486|5884.8
6672|06160830821|4921.6
6673|06158021003|13398.4
6674|06149000488|4515.2
6675|06145260722|4598.4
6676|06131580588|5507.2
6677|06127030655|4739.2
6678|06104041006|5008.0
6679|06100060653|4652.8
6680|06099780485|5481.6
6681|06070930489|5100.8
6682|06063220823|7206.4
6683|06025190650|4633.6
6684|06011510010|4985.6
6685|06009621217|7952.0
6686|05988810650|3432.0
6687|05985660827|5388.8
6688|05984440650|5033.6
6689|05981991002|6284.8
6690|05973390486|10563.2
6691|05972550015|6214.4
6692|05948470652|4416.0
6693|05946080651|2376.0
6694|05945370871|5126.4
6695|05937270659|6457.6
6696|05937260650|6220.8
6697|05933450966|5280.0
6698|05926560870|4470.4
6699|05924890824|4640.0
6700|05919310879|4540.8
6701|05911870151|5449.6
6702|05911850872|7680.0
6703|05910040723|6310.4
6704|05905790878|4473.6
6705|05847130654|4524.8
6706|05845810877|2904.0
6707|05844860824|4470.4
6708|05844631001|4662.4
6709|05836560820|4454.4
6710|05835331009|5833.6
6711|05832920879|4761.6
6712|05831570014|2464.0
6713|05830540877|3872.0
6714|05825780876|4457.6
6715|05824810963|6012.8
6716|05824040967|5916.8
6717|05821900965|7612.8
6718|05818260589|4563.2
6719|05815170724|4841.6
6720|05814950969|13110.4
6721|05807731004|4451.2
6722|05807410872|4771.2
6723|05804750874|4636.8
6724|05802231216|4489.6
6725|05799140875|2552.0
6726|05786280726|4544.0
6727|05769331009|4662.4
6728|05767250656|5110.4
6729|05767090821|6112.0
6730|05758321219|5308.8
6731|05753630879|4512.0
6732|05750570870|4560.0
6733|05744340489|15808.0
6734|05739340650|5200.0
6735|05737440874|3608.0
6736|05723300652|8912.0
6737|05681520655|4422.4
6738|05676000820|4755.2
6739|05672310652|6473.6
6740|05665510656|4748.8
6741|05656740486|4662.4
6742|05650000655|5859.2
6743|05646611003|4825.6
6744|05634890874|4572.8
6745|05631130878|5267.2
6746|05630770872|4569.6
6747|05624940655|5334.4
6748|05624611215|4640.0
6749|05620820653|4710.4
6750|05620220656|2200.0
6751|05619300659|5689.6
6752|05615320875|4572.8
6753|05600630650|4854.4
6754|05588201219|4576.0
6755|05586881004|4867.2
6756|05583691216|5744.0
6757|05576710015|11200.0
6758|05574220652|8796.8
6759|05565940656|4432.0
6760|05556750486|3432.0
6761|05556730967|6592.0
6762|05548840874|5897.6
6763|05533570650|6153.6
6764|05532280871|4694.4
6765|05524510723|2728.0
6766|05524360657|5164.8
6767|05516221008|4742.4
6768|05513660877|3960.0
6769|05508070876|5616.0
6770|05503640483|7043.2
6771|05493960875|5209.6
6772|05492901219|4659.2
6773|05489930874|4707.2
6774|05486280877|4844.8
6775|05479930967|6240.0
6776|05479560285|5020.8
6777|05479200825|5590.4
6778|05453540485|5289.6
6779|05453180282|8006.4
6780|05452130486|4921.6
6781|05442321211|6147.2
6782|05428710874|4515.2
6783|05417440657|4512.0
6784|05415970283|7715.2
6785|05412740879|7225.6
6786|05394810013|4854.4
6787|05389980284|5532.8
6788|05388670878|4422.4
6789|05387240285|4556.8
6790|05377920722|5209.6
6791|05370691007|6182.4
6792|05369810659|7017.6
6793|05361300485|4582.4
6794|05357480010|4947.2
6795|05353360281|4524.8
6796|05343380480|6691.2
6797|05342750873|4758.4
6798|05333830288|4406.4
6799|05305360017|4672.0
6800|05305310962|10524.8
6801|05301510870|4464.0
6802|05300090874|11612.8
6803|05299510874|8860.8
6804|05299430875|6108.8
6805|05294150650|4633.6
6806|05291150281|4460.8
6807|05290630820|8230.4
6808|05287210875|15148.8
6809|05286620967|7107.2
6810|05279850282|4659.2
6811|05272670653|4880.0
6812|05263630757|4761.6
6813|05256290288|6758.4
6814|05256110288|6966.4
6815|05254120289|5027.2
6816|05249950485|6384.0
6817|05247350019|2640.0
6818|05245511216|4518.4
6819|05243460754|4720.0
6820|05243210480|11129.6
6821|05238920754|4473.6
6822|05236740287|4988.8
6823|05231840652|6022.4
6824|05220690589|5564.8
6825|05213180283|4409.6
6826|05212430283|5948.8
6827|05210870878|5318.4
6828|05205510877|7216.0
6829|05201680872|7945.6
6830|05200510872|5651.2
6831|05200390283|6156.8
6832|05200200961|5939.2
6833|05196420755|5260.8
6834|05188910482|4976.0
6835|05183310753|5907.2
6836|05182800283|4544.0
6837|05180260282|6608.0
6838|05168070281|6899.2
6839|05160510011|6009.6
6840|05156990284|5072.0
6841|05154850282|5254.4
6842|05151710752|4729.6
6843|05151630638|4412.8
6844|05148470288|5056.0
6845|05147990286|4860.8
6846|05144530283|5017.6
6847|05143261211|4454.4
6848|05138790281|4809.6
6849|05138210652|7472.0
6850|05137440755|4582.4
6851|05136030755|4614.4
6852|05135830759|4870.4
6853|05134080265|5180.8
6854|05125971217|4582.4
6855|05125870260|7043.2
6856|05125180017|4441.6
6857|05123821000|7840.0
6858|05111490750|4745.6
6859|05110280756|4889.6
6860|05108930826|4944.0
6861|05108410753|4508.8
6862|05106110827|4550.4
6863|05104200752|6726.4
6864|05102590758|4048.0
6865|05101120870|2024.0
6866|05097200652|4537.6
6867|05094980157|5312.0
6868|05093890878|5139.2
6869|05084750750|5036.8
6870|05082810283|1936.0
6871|05077850286|4518.4
6872|05076420289|4643.2
6873|05073920265|5856.0
6874|05068010650|5132.8
6875|05065730656|4636.8
6876|05063610967|4950.4
6877|05060880282|5846.4
6878|05055320286|6230.4
6879|05053690755|4585.6
6880|05051650652|4675.2
6881|05050730265|6172.8
6882|05044120151|4700.8
6883|05043220267|4924.8
6884|05042750751|4665.6
6885|05035990752|6368.0
6886|05035760759|4563.2
6887|05034920289|6720.0
6888|05034630755|2288.0
6889|05031970261|5577.6
6890|05023980757|7852.8
6891|05022930282|9043.2
6892|05016360157|7404.8
6893|05010880754|5705.6
6894|05008680281|7897.6
6895|05005860753|4896.0
6896|05003740288|6419.2
6897|04998410874|6524.8
6898|04992470262|4947.2
6899|04987390756|5139.2
6900|04987200260|5094.4
6901|04982810261|5040.0
6902|04982490288|4864.0
6903|04977590753|5001.6
6904|04975670755|11459.2
6905|04967740756|4483.2
6906|04966130751|4876.8
6907|04964510756|7145.6
6908|04961160753|4921.6
6909|04959170285|4620.8
6910|04958890016|4745.6
6911|04958840961|6531.2
6912|04957520267|5452.8
6913|04956310264|4704.0
6914|04955431210|5340.8
6915|04940891007|4601.6
6916|04934520281|8086.4
6917|04934320286|5942.4
6918|04928650235|4755.2
6919|04928450263|4505.6
6920|04928151002|6144.0
6921|04926970288|5072.0
6922|04925520282|5638.4
6923|04925080287|5232.0
6924|04922480829|7734.4
6925|04917490288|4508.8
6926|04917480289|6665.6
6927|04916360284|5532.8
6928|04911940155|5292.8
6929|04910690280|4547.2
6930|04908770235|5388.8
6931|04903230268|4585.6
6932|04902410960|4598.4
6933|04900600752|4521.6
6934|04898640265|6969.6
6935|04897800266|5990.4
6936|04895120287|6348.8
6937|04892561004|4726.4
6938|04890810262|4652.8
6939|04889090264|5097.6
6940|04888590231|4416.0
6941|04882280722|4419.2
6942|04881670758|5161.6
6943|04873441218|5360.0
6944|04872740651|5225.6
6945|04869301004|4995.2
6946|04868040652|4876.8
6947|04866120654|5193.6
6948|04865990875|4617.6
6949|04862030659|5065.6
6950|04859090286|9139.2
6951|04859070288|8828.8
6952|04858140280|6140.8
6953|04857480877|6928.0
6954|04851090268|5564.8
6955|04849780236|4649.6
6956|04848410231|5289.6
6957|04845350265|5091.2
6958|04841700489|5110.4
6959|04838310284|5932.8
6960|04838110650|6313.6
6961|04835881006|4953.6
6962|04833350269|7510.4
6963|04831800968|10131.2
6964|04830730877|5718.4
6965|04829650755|5110.4
6966|04824260964|4441.6
6967|04820860262|4835.2
6968|04820620963|4614.4
6969|04818560288|4694.4
6970|04818070874|4528.0
6971|04815870755|4312.0
6972|04814880482|7344.0
6973|04806371003|4982.4
6974|04805880269|4678.4
6975|04793800485|4048.0
6976|04792720759|4620.8
6977|04792100283|6300.8
6978|04772950236|5084.8
6979|04772830727|5408.0
6980|04772140754|5523.2
6981|04764530723|5366.4
6982|04753030289|4627.2
6983|04751310287|5222.4
6984|04750930267|5273.6
6985|04749810265|8979.2
6986|04749171007|1936.0
6987|04748990266|4662.4
6988|04746210287|5001.6
6989|04744140288|4476.8
6990|04737140154|2904.0
6991|04736790751|4812.8
6992|04736700750|4790.4
6993|04734000872|4419.2
6994|04731100287|5270.4
6995|04730810753|6457.6
6996|04730790237|5606.4
6997|04724500287|6028.8
6998|04723810232|4995.2
6999|04721520288|4918.4
7000|04720290875|4467.2
7001|04716910825|7305.6
7002|04714280015|4435.2
7003|04711170755|4976.0
7004|04699910289|7046.4
7005|04698780485|10275.2
7006|04691400289|5462.4
7007|04689650267|5155.2
7008|04689240267|6310.4
7009|04687880262|6272.0
7010|04684520481|4448.0
7011|04683840237|4620.8
7012|04683421004|4940.8
7013|04683310264|6262.4
7014|04680940014|4627.2
7015|04680860485|4822.4
7016|04680760230|4896.0
7017|04677890875|6982.4
7018|04677160287|4873.6
7019|04676200266|4915.2
7020|04675900486|5212.8
7021|04675530267|5129.6
7022|04671390757|4592.0
7023|04669790281|5315.2
7024|04667420618|4544.0
7025|04666110277|4480.0
7026|04665820280|5024.0
7027|04662880287|7609.6
7028|04661790289|7984.0
7029|04661260150|15958.4
7030|04658780285|3520.0
7031|04655660613|4448.0
7032|04653730756|6704.0
7033|04653470239|4585.6
7034|04649060276|5516.8
7035|04648910232|5830.4
7036|04647190265|7900.8
7037|04643080262|4518.4
7038|04640930873|4752.0
7039|04640690238|5251.2
7040|04639820408|5958.4
7041|04636940753|9836.8
7042|04636540967|6204.8
7043|04631350230|5564.8
7044|04629390610|5088.0
7045|04622280610|4540.8
7046|04621350752|4688.0
7047|04620210239|4489.6
7048|04619350269|4969.6
7049|04615430263|5619.2
7050|04612500753|2992.0
7051|04609190485|5840.0
7052|04609130481|3432.0
7053|04607460286|5497.6
7054|04604220873|4048.0
7055|04601820287|5193.6
7056|04601200233|6406.4
7057|04599780758|4758.4
7058|04597350281|5318.4
7059|04596540163|2816.0
7060|04595740160|6854.4
7061|04595500267|4499.2
7062|04592880753|4502.4
7063|04591240231|5120.0
7064|04585820402|3520.0
7065|04585490230|7542.4
7066|04583960275|3080.0
7067|04582180610|4624.0
7068|04580820753|6083.2
7069|04580761213|3960.0
7070|04574020238|5308.8
7071|04573660166|5168.0
7072|04573450261|5097.6
7073|04569761218|4710.4
7074|04566040616|4400.0
7075|04565350263|4518.4
7076|04561700404|4774.4
7077|04559750726|6704.0
7078|04558780260|5520.0
7079|04557970169|4419.2
7080|04552990261|4585.6
7081|04546390263|4540.8
7082|04544880265|5440.0
7083|04544830260|2464.0
7084|04543460960|15078.4
7085|04542520277|5148.8
7086|04540650233|4656.0
7087|04539350969|5507.2
7088|04538921216|2288.0
7089|04538830755|5120.0
7090|04538670409|3080.0
7091|04537951008|7116.8
7092|04537790968|5939.2
7093|04537380752|4828.8
7094|04535640405|6025.6
7095|04535580288|2992.0
7096|04534971009|5254.4
7097|04532160407|5504.0
7098|04530560277|7219.2
7099|04529460232|4643.2
7100|04529010656|4876.8
7101|04527630406|4547.2
7102|04525790400|5744.0
7103|04524620756|6393.6
7104|04522590654|5075.2
7105|04521270407|5228.8
7106|04518020757|4707.2
7107|04516940238|4473.6
7108|04513090409|7929.6
7109|04507720755|4438.4
7110|04507570754|4608.0
7111|04506370750|5184.0
7112|04505100281|9536.0
7113|04505070757|3256.0
7114|04504520232|3432.0
7115|04504370612|4048.0
7116|04503540272|4668.8
7117|04503020234|4844.8
7118|04501730271|5356.8
7119|04501460408|7360.0
7120|04500630282|5280.0
7121|04498840281|6208.0
7122|04498610015|4819.2
7123|04498540758|4515.2
7124|04498080235|5289.6
7125|04496830235|5484.8
7126|04496610876|5267.2
7127|04495020408|5564.8
7128|04491230266|5862.4
7129|04489340234|2200.0
7130|04488210289|4617.6
7131|04486380282|4800.0
7132|04481410233|4972.8
7133|04481160408|5164.8
7134|04478980404|7305.6
7135|04474201219|4428.8
7136|04474151000|4931.2
7137|04472290164|4444.8
7138|04472210238|7385.6
7139|04471750754|4611.2
7140|04470911217|4819.2
7141|04470690407|5347.2
7142|04469930400|5443.2
7143|04469460879|4412.8
7144|04468590403|5705.6
7145|04468301215|2376.0
7146|04463000960|4793.6
7147|04440200402|5664.0
7148|04439630726|23011.2
7149|04436880233|5888.0
7150|04434630614|5337.6
7151|04430020281|4771.2
7152|04428280269|5212.8
7153|04428160719|5590.4
7154|04427210168|9321.6
7155|04426540284|4633.6
7156|04426490613|4688.0
7157|04425510270|4736.0
7158|04421000987|7728.0
7159|04420960231|4777.6
7160|04420950232|4992.0
7161|04420430755|4745.6
7162|04414870248|6022.4
7163|04412110167|6540.8
7164|04410860409|5100.8
7165|04407850488|5267.2
7166|04407100165|4406.4
7167|04406640757|4739.2
7168|04403430269|4707.2
